deweyClass,title,checktimes,years,months
005.133,"JavaScript the definitive guide",1,2015,12
005.72,"Java and XML",1,2015,12
005.133,"Java how to program Late objects version",3,2015,12
005.133,"Teach your kids to code a parent friendly guide to Python programming",2,2015,12
005.26,"Building iPhone apps with HTML CSS and JavaScript",1,2015,12
005.7585,"Microsoft SQL server 2008 bible",2,2015,12
005.133,"Effective modern C 42 specific ways to improve your use of C11 and C14",2,2015,12
005.71262,"JavaScript jQuery the missing manual",4,2015,12
005.133,"Learning Python design patterns a practical and fast paced guide exploring Python design patterns",2,2015,12
005.133,"Java for dummies",1,2015,12
005.73,"Data structures and algorithms with JavaScript",1,2015,12
005.133,"JavaScript JQuery interactive front end web development",9,2015,12
005.133,"Learning Python data visualization master how to build dynamic HTML5 ready SVG charts using Python and the pygal library",2,2015,12
005.133,"Python for data analysis",4,2015,12
005.133,"Beginning Ruby from novice to professional",2,2015,12
005.133,"Ruby way",1,2015,12
005.133,"Sams teach yourself Python in 24 hours",1,2015,12
005.133,"Hardcore Java",1,2015,12
005.117,"Programming in Objective C 2 0",1,2015,12
005.133,"Programming Ruby 1 9 the pragmatic programmers guide",1,2015,12
005.117,"Ruby on rails 3 tutorial learn Rails by example",1,2015,12
005.2762,"JavaScript jQuery the missing manual",2,2015,12
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",5,2015,12
005.133,"Learn C the hard way practical exercises on the computational subjects you keep avoiding like C",1,2015,12
005.133,"Swift for programmers",3,2015,12
005.7565,"Sams teach yourself SQL in 10 minutes",4,2015,12
005.276,"Pro Android web apps develop for Android using HTML5 CSS3 JavaScript",2,2015,12
005.133,"Learn Java for Android development",3,2015,12
005.133,"Java programming for Android developers for dummies a Wiley brand",3,2015,12
005.133,"Effective Python 59 specific ways to write better Python",3,2015,12
005.2762,"Beginning programming with Java for dummies",4,2015,12
005.133,"Head first Java",2,2015,12
005.133,"High performance Python",1,2015,12
005.376,"Microsoft SQL Server 2005 for dummies",1,2015,12
005.133,"Python for kids for dummies",2,2015,12
005.133,"Python programming for teens",2,2015,12
005.117,"well grounded Rubyist",1,2015,12
005.756,"Sams teach yourself Oracle PL SQL in 10 minutes",3,2015,12
005.117,"Ruby programming language",1,2015,12
005.117,"Java Se8 for Programmers",1,2015,12
005.71262,"Effective Java",3,2016,1
005.2762,"PHP for absolute beginners",2,2016,1
005.133,"Python playground geeky projects for the curious programmer",4,2016,1
005.72,"Modern PHP new features and good practices",4,2016,1
005.133,"Programming Ruby 1 9 the pragmatic programmers guide",2,2016,1
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",7,2016,1
005.117,"Java Se8 for Programmers",2,2016,1
005.133,"Learning Swift programming",2,2016,1
005.2762,"Beginning programming with Java for dummies",2,2016,1
005.133,"Beginning C 2008 from novice to professional",1,2016,1
005.268,"HTML CSS JavaScript mobile development for dummies",1,2016,1
005.133,Ruby,1,2016,1
005.756,"definitive guide to DAX business intelligence with Microsoft Excel SQL Server analysis services and Power BI",1,2016,1
005.7565,"Sams teach yourself SQL in 10 minutes",4,2016,1
005.133,"Sams teach yourself Python in 24 hours",2,2016,1
005.117,"Learning Python",3,2016,1
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",3,2016,1
005.133,"Teach your kids to code a parent friendly guide to Python programming",1,2016,1
005.2762,"Learning PHP MySQL JavaScript with jQuery CSS HTML5",3,2016,1
005.133,"Beginning programming with Java for dummies",1,2016,1
005.133,"Head first Python",4,2016,1
005.133,"High performance Python",2,2016,1
005.2762,"Effective JavaScript 68 specific ways to harness the power of JavaScript",3,2016,1
005.117,"well grounded Rubyist",2,2016,1
005.72,"Head first HTML5 programming building web apps with javascript",6,2016,1
005.133,"Java programming for Android developers for dummies a Wiley brand",2,2016,1
005.133,"Sams teach yourself Swift in 24 hours",1,2016,1
005.71262,"JavaScript jQuery the missing manual",1,2016,1
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",2,2016,1
005.133,"Hardcore Java",1,2016,1
005.133,"Python crash course a hands on project based introduction to programming",1,2016,1
005.133,"Introducing Python",3,2016,1
005.133,"Python for Kids a playful introduction to programming",5,2016,1
005.2762,"Beginning JavaScript",3,2016,1
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2016,1
005.117,"Practical object oriented design in Ruby an agile primer",1,2016,1
004.165,"Programming the Raspberry Pi getting started with Python",2,2016,1
005.133,"Effective modern C 42 specific ways to improve your use of C11 and C14",2,2016,1
005.133,"JavaScript JQuery interactive front end web development",7,2016,1
005.133,"Head first Java",3,2016,1
005.276,"Beginning ASP NET 4 5 in C and VB",2,2016,1
005.133,"Beginning Ruby from novice to professional",1,2016,1
005.133,"Python for kids for dummies",3,2016,1
005.756,"Sams teach yourself Oracle PL SQL in 10 minutes",2,2016,1
005.133,"Python programming for teens",3,2016,1
005.432,"iOS 8 for programmers an app driven approach with Swift Volume 1",1,2016,1
005.133,"Learning Python data visualization master how to build dynamic HTML5 ready SVG charts using Python and the pygal library",2,2016,1
005.133,"Eloquent javascript a modern introduction to programming",2,2016,1
005.2762,"Java all in one for dummies",2,2016,1
004.1675,"Hello Raspberry Pi Python programming for kids and other beginners",2,2016,1
005.2762,"JavaScript for kids a playful introduction to programming",4,2016,1
005.2762,"JavaScript the good parts",5,2016,1
005.133,"Java a beginners guide",4,2016,1
005.133,"Head first JavaScript programming",4,2016,1
005.133,"Effective Python 59 specific ways to write better Python",2,2016,1
005.133,"Ruby cookbook",1,2016,1
005.133,"Learn Java for Android development",3,2016,1
005.133,"Ruby wizardry an introduction to programming for kids",5,2016,1
005.133,"Python for data science for dummies",5,2016,1
005.133,"Java how to program Early objects",3,2016,1
005.133,"Learn to program with Minecraft transform your world with the power of Python",1,2016,1
005.276,"Build your own ASP NET 4 website using C VB",1,2016,1
005.72,"HTML5 programming with JavaScript for dummies",2,2016,1
005.133,"Java how to program Late objects version",1,2016,1
005.72,"PHP for the Web",1,2016,1
005.2762,"PHP advanced and object oriented programming",1,2016,1
005.133,"JavaScript the definitive guide",1,2016,1
005.133,"Learn C the hard way practical exercises on the computational subjects you keep avoiding like C",1,2016,1
005.117,"Ruby programming language",1,2016,1
005.2762,"JavaScript jQuery the missing manual",3,2016,1
005.133,"Automate the boring stuff with python practical programming for total beginners",7,2016,1
005.133,"Python for data analysis",4,2016,1
005.133,"Learning Python design patterns a practical and fast paced guide exploring Python design patterns",1,2016,1
005.2762,"Enterprise JavaBeans",1,2016,1
005.13,"Hello Ruby adventures in coding",5,2016,1
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",6,2016,2
005.7585,"Microsoft SQL server 2008 bible",1,2016,2
005.72,"Modern PHP new features and good practices",1,2016,2
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",3,2016,2
005.133,"Ruby for kids for dummies",3,2016,2
005.2762,"JavaScript for kids a playful introduction to programming",2,2016,2
005.133,"Learning Swift programming",1,2016,2
005.432,"iOS 8 for programmers an app driven approach with Swift Volume 1",1,2016,2
005.133,"Teach your kids to code a parent friendly guide to Python programming",3,2016,2
005.2762,"PHP advanced and object oriented programming",1,2016,2
005.71262,"JavaScript jQuery the missing manual",5,2016,2
005.133,"Java how to program Late objects version",1,2016,2
005.133,"Automate the boring stuff with python practical programming for total beginners",4,2016,2
005.133,"Learn to program with Minecraft transform your world with the power of Python",6,2016,2
005.133,"Python playground geeky projects for the curious programmer",4,2016,2
005.133,"Python crash course a hands on project based introduction to programming",5,2016,2
005.133,"Ruby cookbook",1,2016,2
005.133,"Effective Python 59 specific ways to write better Python",2,2016,2
005.117,"Learning Python",3,2016,2
005.133,"Java programming for Android developers for dummies a Wiley brand",1,2016,2
005.117,"Practical object oriented design in Ruby an agile primer",1,2016,2
005.133,"Python programming for teens",3,2016,2
005.133,"Learn C the hard way practical exercises on the computational subjects you keep avoiding like C",1,2016,2
005.26,"Building iPhone apps with HTML CSS and JavaScript",1,2016,2
005.133,"Beginning programming with Java for dummies",1,2016,2
005.117,"Java Se8 for Programmers",1,2016,2
005.7565,"Sams teach yourself SQL in 10 minutes",1,2016,2
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2016,2
005.72,"Head first HTML5 programming building web apps with javascript",5,2016,2
005.133,"JavaScript the definitive guide",2,2016,2
004.165,"Programming the Raspberry Pi getting started with Python",2,2016,2
004.1675,"Hello Raspberry Pi Python programming for kids and other beginners",5,2016,2
005.2762,"Java all in one for dummies",1,2016,2
005.2762,"PHP in a nutshell",1,2016,2
005.2762,"Effective JavaScript 68 specific ways to harness the power of JavaScript",3,2016,2
005.133,"Beginning Ruby from novice to professional",2,2016,2
005.133,"Java pitfalls time saving solutions and workarounds to improve programs",1,2016,2
005.133,"Java how to program Early objects",1,2016,2
005.2762,"Beginning JavaScript",2,2016,2
005.756,"Sams teach yourself Oracle PL SQL in 10 minutes",1,2016,2
005.117,"Ruby on rails 3 tutorial learn Rails by example",1,2016,2
005.2762,"JavaScript jQuery the missing manual",1,2016,2
005.133,"Learning Python data visualization master how to build dynamic HTML5 ready SVG charts using Python and the pygal library",1,2016,2
005.72,"HTML5 programming with JavaScript for dummies",1,2016,2
005.133,"Python for data science for dummies",5,2016,2
005.133,"Effective modern C 42 specific ways to improve your use of C11 and C14",2,2016,2
005.133,"Ruby way",1,2016,2
005.276,"Beginning ASP NET 4 5 in C and VB",3,2016,2
005.133,"JavaScript JQuery interactive front end web development",6,2016,2
005.133,"Eloquent javascript a modern introduction to programming",2,2016,2
005.133,"Head first Python",3,2016,2
005.133,"Ruby wizardry an introduction to programming for kids",2,2016,2
005.117,"Objective C programming the big nerd ranch guide",3,2016,2
005.133,"Python for kids for dummies",2,2016,2
005.2762,"Beginning programming with Java for dummies",2,2016,2
005.133,"Java for dummies",2,2016,2
005.117,"well grounded Rubyist",2,2016,2
005.133,"Learn Java for Android development",2,2016,2
005.2762,"Learning PHP MySQL JavaScript with jQuery CSS HTML5",2,2016,2
005.133,"Head first JavaScript programming",2,2016,2
005.133,"Java a beginners guide",2,2016,2
005.133,"Sams teach yourself Python in 24 hours",1,2016,2
005.7585,"Oracle PL SQL programming",1,2016,2
005.71262,"Effective Java",3,2016,2
005.2762,"JavaScript the good parts",6,2016,2
005.13,"Hello Ruby adventures in coding",5,2016,2
005.73,"Data structures and algorithms with JavaScript",3,2016,2
005.133,"Python for Kids a playful introduction to programming",7,2016,2
005.133,"Python for data analysis",3,2016,2
005.133,"Introducing Python",2,2016,2
005.133,"Head first Java",2,2016,2
005.133,"Learning Python design patterns a practical and fast paced guide exploring Python design patterns",1,2016,2
005.133,"Learn Python the hard way a very simple introduction to the terrifyingly beautiful world of computers and code",7,2016,3
005.2762,"JavaScript the good parts",3,2016,3
005.756,"Sams teach yourself Oracle PL SQL in 10 minutes",1,2016,3
005.72,"HTML5 programming with JavaScript for dummies",2,2016,3
005.133,"Beginning Ruby from novice to professional",2,2016,3
005.117,"Java Se8 for Programmers",1,2016,3
005.133,"Python for kids for dummies",2,2016,3
005.133,"Learn C the hard way practical exercises on the computational subjects you keep avoiding like C",1,2016,3
005.133,"Learning Python data visualization master how to build dynamic HTML5 ready SVG charts using Python and the pygal library",1,2016,3
005.133,"Java how to program Late objects version",1,2016,3
005.133,Ruby,1,2016,3
005.133,"Python playground geeky projects for the curious programmer",5,2016,3
005.276,"Build your own ASP NET 4 website using C VB",1,2016,3
005.13,"Hello Ruby adventures in coding",3,2016,3
005.2762,"PHP for absolute beginners",2,2016,3
005.133,"Sams teach yourself Python in 24 hours",5,2016,3
005.133,"Ruby wizardry an introduction to programming for kids",5,2016,3
005.133,"Ruby way",1,2016,3
005.71262,"Effective Java",5,2016,3
005.71262,"JavaScript jQuery the missing manual",3,2016,3
005.2762,"PHP advanced and object oriented programming",1,2016,3
005.133,"Python for data science for dummies",4,2016,3
005.133,"Head first JavaScript programming",3,2016,3
